id,text,sentiment_label,split,manual,expected,verdict,has_sinhala_script,latin_words,lexicon_hits,lexicon_hit_share
7219,Ohoma adagena iddi,neutral,train,singlish,singlish,OK,False,3,2,0.667
7220,ගෑනූ කියන ජාතිය හොදයිද,negative,val,sinhala,sinhala,OK,True,0,0,0.0
7221,Aththa,positive,train,singlish,singlish,OK,False,1,1,1.0
7222,මේව දකිනකොට එහෙම වෙනවා,neutral,train,sinhala,sinhala,OK,True,0,0,0.0
7223,Eganu dena nisa,negative,train,singlish,singlish,OK,False,3,2,0.667
7224,Badu nisa,negative,train,singlish,singlish,OK,False,2,1,0.5
7225,Meka wallpapers daganna barid,neutral,train,singlish,singlish,OK,False,4,2,0.5
7226,Dilakshi Nirasha Jalathge බලනො පොඩ්ඩක්,neutral,train,code-mixed,code-mixed,OK,True,3,0,0.0
7227,baduwa nee huththi 😹🫵,negative,train,singlish,singlish,OK,False,3,1,0.333
7228,අම්මා සහොදරියකියලවත් හිතන්නේ නැති කාලකන්නින්ට කවුරු උනත් එකයි,negative,train,sinhala,sinhala,OK,True,0,0,0.0
7229,"End of the day guys like to settle down with a women who cares, respect, gives comfort, and who gives peace of mind. These factors are important to have a healthy relationship compared to physical attraction, but as a women she should maintain her hygiene and body shape because men do like to admire beauty too.",positive,train,english,english,OK,False,53,0,0.0
7230,For me is the attitude and respect,positive,train,english,english,OK,False,7,0,0.0
7231,Aedean inn wesiyo ohoama iddi kolla apitanam belenwa nemeee 🖕🏿🤤,negative,val,singlish,singlish,OK,False,9,3,0.333
7232,pissu huththila 😹🫵,negative,train,singlish,singlish,OK,False,2,1,0.5
7233,ඕම ඇදන් ඉද්දි බැලෙනවනෙ ඉතිම් 😒,neutral,train,sinhala,sinhala,OK,True,0,0,0.0
7234,Mate ba selton 😆,neutral,test,singlish,singlish,OK,False,3,1,0.333
7235,ඕක තේරුං ගන්නේ නෑනේ ගෑනු.,negative,train,sinhala,sinhala,OK,True,0,0,0.0
7236,Hithata danana kanak ta akana api thama thanikada 🤭😌,neutral,train,singlish,singlish,OK,False,8,3,0.375
7237,ඔබල එක එක පෙන්නන්නැතුව හරියට විනීතව ඇඳ පැළඳ සිටී නම් පිරිමිගේ එස් වල කන්ට්රෝල් කරන්ඩ පුළුවන්,negative,train,sinhala,sinhala,OK,True,0,0,0.0
7238,මේ වීඩියෝ එක සෑහෙන්න වටිනවා වයිෆ්ට මේක පෙන්නුවැහැකි දැන්,positive,val,sinhala,sinhala,OK,True,0,0,0.0
7239,තැන්ක්ස් අනෙ 😉,positive,train,sinhala,sinhala,OK,True,0,0,0.0
7240,Oya danni komada akke mewa 🙂,neutral,train,singlish,singlish,OK,False,5,4,0.8
7241,නිකමට බැලෙනවා ආයේ මතක නෑ 🥲👍,neutral,train,sinhala,sinhala,OK,True,0,0,0.0
7242,Perfect,positive,val,english,english,OK,False,1,0,0.0
7243,සිරාම කතාවක්.. ලස්සන කියන දේට වඩා වැදගත් connection එක.. ඒක වෙනම ෆීලින් එකක්.,positive,train,code-mixed,code-mixed,OK,True,1,0,0.0
7244,Oya blos hondata danna oya mehama pennuvaanam pirimi balanavaamai,negative,train,singlish,singlish,OK,False,9,5,0.556
7245,Oya wage oya inna vidiyata kohinada ane nobala inne ane oyavanm patta,positive,val,singlish,singlish,OK,False,12,8,0.667
7246,ඉතාමත් වැදගත් අදහස්,positive,train,sinhala,sinhala,OK,True,0,0,0.0
7247,MEE WAGE EAWA BALENAWANE,neutral,train,singlish,singlish,OK,False,4,2,0.5
7248,Habayi oyatanam hitha giya patyo,positive,train,singlish,singlish,OK,False,5,2,0.4
7249,Oyala wahagena hitiya nm balanne,negative,val,singlish,singlish,OK,False,5,4,0.8
7250,its only natural & it goes both ways cheers,neutral,test,english,english,OK,False,8,0,0.0
7251,අදහස නම් මරු,positive,train,sinhala,sinhala,OK,True,0,0,0.0
7252,😏 දැන් meywath mataka tynwa,neutral,test,code-mixed,code-mixed,OK,True,3,1,0.333
7253,MN hithata danena kenata thamai adare kranne eama kenek idida??,neutral,train,singlish,singlish,OK,False,10,5,0.5
7254,ai උනත් වැදගත් දෙයක්,positive,train,code-mixed,code-mixed,OK,True,1,1,1.0
7255,o wage aliye dagena iddi kollo blanwa,neutral,train,singlish,singlish,OK,False,6,4,0.667
7256,Mtt notice una donee advice drna nendw dekkm ehem un na interview krn oyw dekkm ehm wenw 🤧,neutral,val,singlish,singlish,OK,False,17,3,0.176
7257,පිරිමි කියන්නේ හරි අමුතු විදිහට හිතන කොටිටාෂයක්... පිරිමි හිත නතර වෙින්නේ සරල විදිහට සිටින තමන්ව තේරැම් ගන්න පුලුවන් ගැහැණු හදවතක් ලග විතරමයි.,positive,test,sinhala,sinhala,OK,True,0,0,0.0
7258,අපි හිතන දේ වෙන්නේ නෑ වෙන දේ හිතා ගන්න බෑ 🤯,neutral,train,sinhala,sinhala,OK,True,0,0,0.0
7259,Thanks AI නංගිලා,positive,train,code-mixed,code-mixed,OK,True,2,1,0.5
7260,"ඔය ප්රස්නෙ අහන එකීම තමයි ප්රස්න ඇති කරන්නෙ, තන් දෙකම එලියෙ",negative,train,sinhala,sinhala,OK,True,0,0,0.0
7261,Oya.hari,positive,val,singlish,singlish,OK,False,2,2,1.0
7262,❤️oyat laesnaey,positive,train,singlish,english,SOFT,False,2,0,0.0
7263,Hsriyata hari madam,positive,train,singlish,singlish,OK,False,3,1,0.333
7264,Parami Perera 🫣හිතලා නෙමේ වෙන්නේ දැක්කනෙ,neutral,train,code-mixed,code-mixed,OK,True,2,0,0.0
7265,අපේ ගෑනීට තේර්ර්න්නෑනෙ ඔය ටික,neutral,val,sinhala,sinhala,OK,True,0,0,0.0
7266,කොහි වරදින්නද. ප්රශ්න කරන කෙනා ඉන්න විදිහට කෝම නොබලන්නද..පිස්සු හැදෙනවා නේ.,negative,test,sinhala,sinhala,OK,True,0,0,0.0
7267,එතකොට ගොඩාක් ගැහැනු කලිසම් ආදන් ඉන්න පිරිමින්ගේ කලිසමේ සිප් එක දිහා බලන්නේ ඇයි,negative,train,sinhala,sinhala,OK,True,0,0,0.0
7268,කොච්චර උනත් ඔය වැඩසටහනෙත් ඇග පෙන්න නැතුව ඇදන් අවනන් පිරිමි බලන්නේ නැ,negative,train,sinhala,sinhala,OK,True,0,0,0.0
7269,Oma iddi komath balanava,neutral,train,singlish,singlish,OK,False,4,1,0.25
7270,Asin dakala hithata wadina kenata,positive,train,singlish,singlish,OK,False,5,1,0.2
7271,Dilki Nimesha ඔන්න ඔකනෙහ් මං කිව්වේ බලන්නේ නැ බැලෙනවා කියලා 😄,neutral,val,code-mixed,code-mixed,OK,True,2,0,0.0
7272,Pirimi aya Gathi guna wagema Loku kokkudekak balaporothu wenawa,neutral,train,singlish,singlish,OK,False,9,4,0.444
7273,"සුන්දර කාන්තාවනි, අපි ඔයාලා වාගේ හොරෙන් සූක්ෂමව බලන්නෑ. ඇරත් දැන් කෙල්ලෝ ගෑනු ඇදන් යන විදියට බැලෙනවානේ.",negative,train,sinhala,sinhala,OK,True,0,0,0.0
7274,මේ දැනුත් බැලෙනවා... අව්ලක් නෑ නිකන්ම වෙනදෙයක්නේ ඔහෙ බලනවා..,neutral,train,sinhala,sinhala,OK,True,0,0,0.0
7275,හිතින් ආදරේ කරන කෙනාට ❤️❤️❤️❤️,positive,train,sinhala,sinhala,OK,True,0,0,0.0
7276,ඇයි ඉතිං බාගෙට හෙලුවෙන් වැඩසටහන කරන්නෙ,negative,val,sinhala,sinhala,OK,True,0,0,0.0
7277,ගැනු ආසයි ඇග පේන්න අදැලා මිනස්සු උන් දිහා බලනවට එකයි ඇත්ත.,negative,train,sinhala,sinhala,OK,True,0,0,0.0
7278,ohoma pennadi nobala yane kohomada,neutral,train,singlish,singlish,OK,False,5,2,0.4
7279,"ඇයි යකෝ පිරිමින්ට විතරද ඇස් තියෙන්නෙ, ගෑනුන්ට් නැද්ද උන් තමයි හොදටම බලන්නෙ රෙද්ද තමයි බොරු Ai",negative,train,code-mixed,code-mixed,OK,True,1,1,1.0
7280,Examples - සාරිය ඇන්දන් ඉන්න කෙනා තමා wife but හිත ගියෙ ඉස්සරා ඉන්න කෙනාට ඇයි කිව්වොත් එයා හදවතින්ම කතා කරනවා🤗,neutral,val,code-mixed,code-mixed,OK,True,3,0,0.0
7281,නියම වීඩියෝ එක,positive,train,sinhala,sinhala,OK,True,0,0,0.0
7282,හරිම ලස්සනයි වටින විඩියෝ එකක් ආදරය මිලදි ගත නොහැක,positive,test,sinhala,sinhala,OK,True,0,0,0.0
7283,කුරිරු සතුටක් එන්නෙ,negative,val,sinhala,sinhala,OK,True,0,0,0.0
7284,Weri kasiyo,negative,train,singlish,english,SOFT,False,2,0,0.0
7285,ඔයා,neutral,train,sinhala,sinhala,OK,True,0,0,0.0
7286,නියම විඩියො එකක්,positive,train,sinhala,sinhala,OK,True,0,0,0.0
7287,Menna creating video,neutral,train,singlish,singlish,OK,False,3,1,0.333
7288,ගැම්මට,positive,val,sinhala,sinhala,OK,True,0,0,0.0
7289,කුරිරු සතුටක් ආවේ,negative,train,sinhala,sinhala,OK,True,0,0,0.0
7290,very good,positive,train,english,english,OK,False,2,0,0.0
7291,Super,positive,train,english,english,OK,False,1,0,0.0
7292,යසයි,positive,train,sinhala,sinhala,OK,True,0,0,0.0
7293,Good massage,positive,val,english,english,OK,False,2,0,0.0
7294,Dutch Lanka Galle,neutral,train,singlish,english,SOFT,False,3,0,0.0
7295,Cerry wesiyoo,negative,train,singlish,english,SOFT,False,2,0,0.0
7296,Amour amour,neutral,test,singlish,english,SOFT,False,2,0,0.0
7297,mru,positive,train,singlish,singlish,OK,False,1,1,1.0
7298,wesiyo,negative,train,singlish,english,SOFT,False,1,0,0.0
7299,අඩෝ කැරිම සතුටක් ආවේ,negative,train,sinhala,sinhala,OK,True,0,0,0.0
7300,copy නැතිව තමන්ගේම නිර්මාණයක් කරන්න...,negative,train,code-mixed,code-mixed,OK,True,1,0,0.0
7301,මිස් වත් ඔකේම වැඩට ගත්තානම් හරි,neutral,test,sinhala,sinhala,OK,True,0,0,0.0
7302,Cri wsiyo,negative,test,singlish,english,SOFT,False,2,0,0.0
7303,Mlli kenk ndd anew,neutral,train,singlish,singlish,OK,False,4,1,0.25
7304,weri kasi,negative,train,singlish,english,SOFT,False,2,0,0.0
7305,මාරු අක්කා අයියා බුදු සරණයි,positive,train,sinhala,sinhala,OK,True,0,0,0.0
7306,niyamiiiiii,positive,val,singlish,english,SOFT,False,1,0,0.0
7307,නිමයි අන්තිම ටික,positive,test,sinhala,sinhala,OK,True,0,0,0.0
7308,කොපියක් උනත් ලස්සනයි,positive,test,sinhala,sinhala,OK,True,0,0,0.0
7309,hodama wade,positive,train,singlish,singlish,OK,False,2,2,1.0
7310,මේ වගේම කලින් video ekak බලලා තියෙනවා..,neutral,train,code-mixed,code-mixed,OK,True,2,1,0.5
7311,මේ මොනවද මේ,negative,test,sinhala,sinhala,OK,True,0,0,0.0
7312,Hoda weda,positive,val,singlish,singlish,OK,False,2,2,1.0
7313,Hoda wadee,positive,test,singlish,singlish,OK,False,2,1,0.5
7314,කමෙන්ට් එකේ search බාර් එක හ්හ්,neutral,train,code-mixed,code-mixed,OK,True,1,0,0.0
7315,copyright but creative,positive,val,english,english,OK,False,3,0,0.0
7316,Cari wesiyo acting,negative,val,singlish,english,SOFT,False,3,0,0.0
7317,super adarei dennatama,positive,train,singlish,singlish,OK,False,3,1,0.333
7318,Weterla thma GM wenne,neutral,val,singlish,singlish,OK,False,4,2,0.5
7319,ඔහෙලා කොහෙද,neutral,train,sinhala,sinhala,OK,True,0,0,0.0
7320,අන්න ෆෝන් එක අමතක වෙලා ගියෙ,neutral,val,sinhala,sinhala,OK,True,0,0,0.0
7321,ලස්සනයි ඔයාලගේ වීඩියෝ... මම බලනවා,positive,train,sinhala,sinhala,OK,True,0,0,0.0
7322,කොපි කල හැක සමකලත් හැක,neutral,train,sinhala,sinhala,OK,True,0,0,0.0
7323,උබ කොහොමද බන් ඔච්චර දුරට හිතුවෙ,positive,train,sinhala,sinhala,OK,True,0,0,0.0
7324,සුපිරි මොලකාරයො respect,positive,val,code-mixed,code-mixed,OK,True,1,0,0.0
7325,මමත් ඔය post එක දැක්කා CCTV එකක් කොහොමද post එකට ආවේ කියල කල්පනා කාරා thanks for the explanation,positive,val,code-mixed,code-mixed,OK,True,7,0,0.0
7326,අනිවාර්යයෙන් මේක ඌට හොද පාඩමක්,positive,test,sinhala,sinhala,OK,True,0,0,0.0
7327,Negative marketing,neutral,train,english,english,OK,False,2,0,0.0
7328,oka marketing ekak.,neutral,train,singlish,singlish,OK,False,3,2,0.667
7329,නියමයි,positive,train,sinhala,sinhala,OK,True,0,0,0.0
7330,වෙන්න පුලුවන්.,neutral,train,sinhala,sinhala,OK,True,0,0,0.0
