3485,oyage order eke shop eke fault eka thiyenne daraz kiyanne courier platform ekak,neutral,youtube,MP95e4U33SI,,,
3486,e bm daraz kiyanne delivery company ekak ne,neutral,youtube,MP95e4U33SI,,,
3487,habai mama item 30kata wada daraz eken genna thiyanwa ekakawath waradiyata awe na,positive,youtube,MP95e4U33SI,,,
3488,mama daraz eken gaming mouse ekak order kala thama top ekata wada,positive,youtube,MP95e4U33SI,,,
3489,daraz hoda company ekak seller wa hariyata choose karanna one,neutral,youtube,MP95e4U33SI,,,
3490,sellers lage waradi walata daraz pali ne daraz good,positive,youtube,MP95e4U33SI,,,
3491,daraz eka supiri,positive,youtube,MP95e4U33SI,,,
3492,tho oya deliver karana manussayata baina epa uge waradak ne,neutral,youtube,MP95e4U33SI,,,
3493,ane daraz hodama delivery company ekak mata watch ekak genawa,positive,youtube,MP95e4U33SI,,,
3494,boru kiyanna epa ban daraz good,positive,youtube,MP95e4U33SI,,,
3495,daraz kiyanne horu nemei mama godak badu order kara delivery fast and good,positive,youtube,MP95e4U33SI,,,
3496,ado ow bn light dekak order kala ekak awe eth dekatama salli gaththa return kalata salli dunne na,negative,youtube,MP95e4U33SI,,,
3497,daraz ekata baina epa ratings reviews balala order danna mama order 10k dala okkoma hoda awa,positive,youtube,MP95e4U33SI,,,
3498,seller ge awulak nisa company ekata baina epa reviews check karala gaththa nm mehema wenne na,neutral,youtube,MP95e4U33SI,,,
3499,daraz good mekata pissu,positive,youtube,MP95e4U33SI,,,
3500,macho apith 1111 sale badu godak gatta okkoma good return karama call karala ahuwa,positive,youtube,MP95e4U33SI,,,
3501,daraz neme order karapu company eken ewanne daraz karanne delivery eka witharai,neutral,youtube,MP95e4U33SI,,,
3502,munge boru kiyanne salli dawasin account ekata danawa,positive,youtube,MP95e4U33SI,,,
3503,matenam ohoma wela na hamedama wage order danawa,positive,youtube,MP95e4U33SI,,,
3504,api aurudu 3k wage daraz eken badu genna kisima awulak na daraz is good,positive,youtube,MP95e4U33SI,,,
3505,description eka kiyawala ganna one english walin thiyenne,neutral,youtube,MP95e4U33SI,,,
3506,mama me wage ekakta ahuwela inne danat laksha 3k dala thiyenne salli ganna widiyak nadda,negative,youtube,H_YTWy-H9UA,,,
3507,telegram ekata msg ekak awa part time job ekak kiyala hilton hotel page wage scam ekak kiyala denagatta,negative,youtube,H_YTWy-H9UA,,,
3508,mage business ekata mehema ekak wela dollar 300k gewanna kiyala spam msg ekak awa,negative,youtube,H_YTWy-H9UA,,,
3509,mail ekak awa refundable linking fee kiyala dollar 60 illala scam wage,negative,youtube,H_YTWy-H9UA,,,
3510,mata congratulations winner kiyala msg ekak awa mama details dunna prashnayak weida help me,negative,youtube,H_YTWy-H9UA,,,
3511,telegram haraha loku scam ekak yanawa commission kiyala muladi salli denna kiyala passe loku ganan gannawa,negative,youtube,H_YTWy-H9UA,,,
3512,mewata complain karanna barida apita,neutral,youtube,H_YTWy-H9UA,,,
3513,google eke website eka original da kiyala balanne kohomada,neutral,youtube,H_YTWy-H9UA,,,
3514,mata relief fund msg ekak awa details illala suspicious wage,negative,youtube,H_YTWy-H9UA,,,
3515,job ekak kiyala msg ekak awa salary 20000 link ekak ekath spam ekakda,negative,youtube,H_YTWy-H9UA,,,
3516,whatsapp eken chat karala dollar 50000 kiyala salli illuwa mama block kala,negative,youtube,H_YTWy-H9UA,,,
3517,youtube videos balala salli hoyanna puluwan widiyak kiyala denna,neutral,youtube,H_YTWy-H9UA,,,
3518,bmw message ekak awa mama details dunna prashnayak weida,negative,youtube,H_YTWy-H9UA,,,
3519,matath apple phone ekak hambuna kiyala msg awa habai awe ne,negative,youtube,H_YTWy-H9UA,,,
3520,ebay order ekak damma salli gewala iwara unata add eka pennane na ai,negative,youtube,H_YTWy-H9UA,,,
3521,uk automobile company eken jeep ekak hambenawa kiyala msg ekak awa boruda,negative,youtube,H_YTWy-H9UA,,,
3522,form ekak fill kala bank account illuwa prashnayak weida,negative,youtube,H_YTWy-H9UA,,,
3523,prize ekak win kala kiyala mail ekak awa payment ekak ewanna kiyala scam wage,negative,youtube,H_YTWy-H9UA,,,
3524,id number ehema dunna passe mokada wenne,negative,youtube,H_YTWy-H9UA,,,
3525,godak watinawa video eka thanks bro,positive,youtube,H_YTWy-H9UA,,,
3526,online job karana widiyak video ekak hadanna plz,neutral,youtube,H_YTWy-H9UA,,,
3527,e money sites ehemath scam thiyanawa,negative,youtube,H_YTWy-H9UA,,,
3528,whatsapp spam enawa mokada karanne,neutral,youtube,H_YTWy-H9UA,,,
3529,e money walin salli hoyanne kohomada bro,neutral,youtube,H_YTWy-H9UA,,,
3530,ad clicking walath spam thiyanawa mama ahu wela danagatta,negative,youtube,H_YTWy-H9UA,,,
3531,scam site hoyaganna site ekak nedda,neutral,youtube,H_YTWy-H9UA,,,
3532,free site ekata details dunna credit card info denne na mokada karanne,negative,youtube,H_YTWy-H9UA,,,
3533,google eken game danna gihama scam walata ahuwenawa,negative,youtube,H_YTWy-H9UA,,,
3534,meka boruwakda bro please help me,neutral,youtube,H_YTWy-H9UA,,,
3535,internet eken salli hoyanna puluwanda monawada me jobs,neutral,youtube,H_YTWy-H9UA,,,
3536,internet use karaddi ena ads nawathanna widihak kiyanna,neutral,youtube,H_YTWy-H9UA,,,
3537,emails spam walin pirenawa nawaththaganna bari wenawa,negative,youtube,H_YTWy-H9UA,,,
3538,paypal account ekakata visa card add karata passe aluth account hadanna onida,neutral,youtube,H_YTWy-H9UA,,,
3539,scam ekakin ain wenne kohomda,neutral,youtube,H_YTWy-H9UA,,,
3540,iphone win kiyala msg ekak awa mama form fill kare na,positive,youtube,H_YTWy-H9UA,,,
3541,iq option boruwakda,neutral,youtube,H_YTWy-H9UA,,,
3542,spam msg enawa eka nawaththanne kohomda,neutral,youtube,H_YTWy-H9UA,,,
3543,youtube views adu wela ai,neutral,youtube,H_YTWy-H9UA,,,
3544,nice aiye me wage ewa click karama enawa eka stop karanne kohomada,neutral,youtube,H_YTWy-H9UA,,,
3545,slt form fill kala account walata mokak hari awulak weida,negative,youtube,H_YTWy-H9UA,,,
3546,scam block karana apps thiyenawada,neutral,youtube,H_YTWy-H9UA,,,
3547,addons hoyaganne kohomda,neutral,youtube,H_YTWy-H9UA,,,
3548,ela wadak chanux bro mama ahu una,positive,youtube,H_YTWy-H9UA,,,
3549,thanks bro hoda welawata kiwwe,positive,youtube,H_YTWy-H9UA,,,
3550,form fill kala passe accounts hack wenawada,negative,youtube,H_YTWy-H9UA,,,
3551,email spam nawaththanne kohomada,neutral,youtube,H_YTWy-H9UA,,,
3552,email eka use karapu site balanna software ekak thiyenawada,neutral,youtube,H_YTWy-H9UA,,,
3553,thanks aiye godak watinawa matath awa oya slt msg,positive,youtube,H_YTWy-H9UA,,,
3554,email password dunna nam mokada karanne,negative,youtube,H_YTWy-H9UA,,,
3555,thanks bro mama details dunne na,positive,youtube,H_YTWy-H9UA,,,
3556,cyber security company ekakata complain karanna barida,neutral,youtube,H_YTWy-H9UA,,,
3557,play store payment atthada mokakda scam ekakda,neutral,youtube,H_YTWy-H9UA,,,
3558,watinawa bro oyage weda,positive,youtube,H_YTWy-H9UA,,,
3559,apiwa denuwath karana ekata thanks,positive,youtube,H_YTWy-H9UA,,,
3560,scam ekata ahu wenna yanna hitiye dan denagatta,positive,youtube,H_YTWy-H9UA,,,
3561,oyanam elakiri porak superb work,positive,youtube,H_YTWy-H9UA,,,
3562,pttm chrithyk mn dakpu issr idnm adry krn nihthamani charithyk anushka udana,positive,youtube,FTjMCC3VeLg,,,
3563,yaluwekge 4n eken thamai oyage palaweni eka baluwe eda idala balan innawa,positive,youtube,FTjMCC3VeLg,,,
3564,gammak anushka aiye kelin katha krana simple manussayek oya,positive,youtube,FTjMCC3VeLg,,,
3565,oyata aiyee hamadamath ediriyata ynn suba pathanawa me video eka baluwama feel une,positive,youtube,FTjMCC3VeLg,,,
3566,vadagath charithayak good luck anushka great job hari tv,positive,youtube,FTjMCC3VeLg,,,
3567,man hithan hitiye anushka panditha kiyala eth ehema ne thanks lahiru aiye,positive,youtube,FTjMCC3VeLg,,,
3568,mn asama charitha dhekak lahiru aiya ahan inn widiya respect,positive,youtube,FTjMCC3VeLg,,,
3569,kauru mona kiuwath anushkata api adarei mokada thaniyama nagitta manussayek,positive,youtube,FTjMCC3VeLg,,,
3570,anushka ayya oya nm patta,positive,youtube,FTjMCC3VeLg,,,
3571,wish karanawa oyata karana hema dema sarthaka wenna,positive,youtube,FTjMCC3VeLg,,,
3572,mn wasthilate kemathi anushka aiyata adarei maru ela,positive,youtube,FTjMCC3VeLg,,,
3573,lahiru ge control eka patta anushka ge rasikayek adath ehemai,positive,youtube,FTjMCC3VeLg,,,
3574,api godak adareii anushka aiye,positive,youtube,FTjMCC3VeLg,,,
3575,jeewitheta godak watinawa,positive,youtube,FTjMCC3VeLg,,,
3576,video eka iwara wenakanma balapu palaweni para anusha ayya,positive,youtube,FTjMCC3VeLg,,,
3577,niyamai anushka ayyaa,positive,youtube,FTjMCC3VeLg,,,
3578,anusha aiyee uba mage viraya oyata suba,positive,youtube,FTjMCC3VeLg,,,
3579,godak kamathi kenek oya oyata suba pathanawa hadawathinma,positive,youtube,FTjMCC3VeLg,,,
3580,anushka aiye oyata godak adarei,positive,youtube,FTjMCC3VeLg,,,
3581,anushka ayya and lahiru ayya supiri kathawa,positive,youtube,FTjMCC3VeLg,,,
3582,ane mn godak asa kenek anushka aiya,positive,youtube,FTjMCC3VeLg,,,
3583,anushka paw bn u niyamai,positive,youtube,FTjMCC3VeLg,,,
3584,anushka oyage film eka balanna asai good luck oyatath,positive,youtube,FTjMCC3VeLg,,,
3585,anushka mama dakka dirimath kenek oya good luck,positive,youtube,FTjMCC3VeLg,,,
3586,lokukamak gaavila wath naha supiri kollek,positive,youtube,FTjMCC3VeLg,,,
3587,ow lankawe ayata thawa kenekta yaddi suba pathana eka hondai,positive,youtube,FTjMCC3VeLg,,,
3588,patta kollek adarei hadawathinma,positive,youtube,FTjMCC3VeLg,,,
3589,kiyana hama kathawatama minissunta adare nathi karaganna epa,neutral,youtube,FTjMCC3VeLg,,,
3590,legend adarei sahodaraya,positive,youtube,FTjMCC3VeLg,,,
3591,lahiru aiye interview ekak karanna eyala italy inne superb,positive,youtube,FTjMCC3VeLg,,,
3592,sellakkara yek kiuwata waddek aiye oya,positive,youtube,FTjMCC3VeLg,,,
3593,anushka ayiya respect oy,positive,youtube,FTjMCC3VeLg,,,
3594,mata type karanna hodak nehe but u patta normal keriyek,positive,youtube,FTjMCC3VeLg,,,
3595,wasthi video balanna gaththa first video eken,positive,youtube,FTjMCC3VeLg,,,
3596,super film director wenna puluwan good luck,positive,youtube,FTjMCC3VeLg,,,
3597,supiri minissunge thaththwe kiuwa aiya,positive,youtube,FTjMCC3VeLg,,,
3598,anushka aiyage kathawe loku therumak thiyenawa adarei,positive,youtube,FTjMCC3VeLg,,,
3599,lahiru aiya best interviewer genik,positive,youtube,FTjMCC3VeLg,,,
3600,perfect anushka aiye respect you bro,positive,youtube,FTjMCC3VeLg,,,
3601,supiri manussayek elm,positive,youtube,FTjMCC3VeLg,,,
3602,oya aapu gamane lesson ekak thiyenawa,positive,youtube,FTjMCC3VeLg,,,
3603,anushka aiye mara lassana katha godak kiuwa,positive,youtube,FTjMCC3VeLg,,,
3604,oya kiapu widiyata kollo jathiyata adambarayak,positive,youtube,FTjMCC3VeLg,,,
3605,that last pol gas bata deka is a commercial,neutral,youtube,FTjMCC3VeLg,,,
3606,ape minissu hari modai thawa kenek diunu wenakota erisiya,negative,youtube,FTjMCC3VeLg,,,
3607,sirama kathawa anushka aiye,positive,youtube,FTjMCC3VeLg,,,
3608,apiwa hinassana kathawa harima sundarai adarshawath charithayak,positive,youtube,FTjMCC3VeLg,,,
3609,anushka kiyanne patta porak bro,positive,youtube,FTjMCC3VeLg,,,
3610,marama jeewitha kathawak sarthakai,positive,youtube,FTjMCC3VeLg,,,
3611,me katha hari haiyak hithata,positive,youtube,FTjMCC3VeLg,,,
3612,uthsahawathaya jayagani rata wenwen honda deyak karamu,positive,youtube,FTjMCC3VeLg,,,
3613,kiyana dewal maru ela patta love you,positive,youtube,FTjMCC3VeLg,,,
3614,oyage video okkoma balanawa niyameta karanawa,positive,youtube,FTjMCC3VeLg,,,
3615,congratulations wasthi api oba ekka innawa,positive,youtube,FTjMCC3VeLg,,,
3616,skip karanne nathuwa baluwa supiri,positive,youtube,FTjMCC3VeLg,,,
3617,gaurawayak athi una anushka aiya gana budu saranai,positive,youtube,FTjMCC3VeLg,,,
3618,oyage film ekak enakan balan innawa,positive,youtube,FTjMCC3VeLg,,,
3619,attama patta waddek,positive,youtube,FTjMCC3VeLg,,,
3620,drinks epa yako,negative,youtube,FTjMCC3VeLg,,,
3621,mu kiyanne patta boru maha jara minihek,negative,youtube,FTjMCC3VeLg,,,
3622,niyamai patta kathawa,positive,youtube,FTjMCC3VeLg,,,
3623,adambarai anushka ayye oyagena,positive,youtube,FTjMCC3VeLg,,,
3624,duppath kama thawath kenek garahanawa nam un jara yakku,negative,youtube,FTjMCC3VeLg,,,
3625,anushka talented kenek irisiya karanne kuhakayo,positive,youtube,FTjMCC3VeLg,,,
3626,hari tv interview ekakata enna ba kiwoth wadak na,neutral,youtube,FTjMCC3VeLg,,,
3627,anthimata kiwwa wachana tika superb,positive,youtube,FTjMCC3VeLg,,,
3628,respect anushka aiya simple kama nisa,positive,youtube,FTjMCC3VeLg,,,
3629,aiye supiri wade thank you,positive,youtube,FTjMCC3VeLg,,,
3630,oyage attitude eka maru good motivator,positive,youtube,FTjMCC3VeLg,,,
3631,ela bro kiyana tika bokkenma kiyanawa,positive,youtube,FTjMCC3VeLg,,,
3632,anushka aiya api adarei oyata hamadama,positive,youtube,FTjMCC3VeLg,,,
3633,maru anushka aiyee mn kemathi charithayak,positive,youtube,FTjMCC3VeLg,,,
3634,supiri bro kollekta hedenna kiyena wachan tika athi,positive,youtube,FTjMCC3VeLg,,,
3635,amuwenma katha karanawa respect,positive,youtube,FTjMCC3VeLg,,,
3636,good luck oyata jeewithe hadagena yanna,positive,youtube,_zy3kHioA5U,,,
3637,kenek gena nodena wachana kiyanna epa hoda amma kenek,positive,youtube,_zy3kHioA5U,,,
3638,comments dekkama dukai lankawe pirimi hondama ne,negative,youtube,_zy3kHioA5U,,,
3639,kenek gena nodena wachana kiyanna hoda na,neutral,youtube,_zy3kHioA5U,,,
3640,froud of you lassanai love you congratulations,positive,youtube,_zy3kHioA5U,,,
3641,lankawe gahaniyata arakshawa ne pita ratawal gaurawayak thiyenawa,negative,youtube,_zy3kHioA5U,,,
3642,අපේ සින්හලු ලයිකා උඩ තියන තරම් මම eap එකේ හිටියා කලු සල්ලි කියල ලයිකා එකට දුන්නහපස්සෙ දුන්නාධම්මික පෙරේරට දුන්නහඅවජතක සින්හලුන් ඉන්නකම් මෙහෙම තමෛසල්ලි වලට රට පාව දෙනවා,negative,youtube,_zy3kHioA5U,,,
3643,dan paduru party yanne nadda mula amathakae me ganita palaweni uk visa gahuwe kohoma da ane ithin api nodanna janaki me program eken start ekak ganna puluwan me government ekata,neutral,youtube,_zy3kHioA5U,,,
3644,black money සුදු කරන්න ලහිරැත් උදව් කරනවද කොහෙදකොටි දෙන,negative,youtube,_zy3kHioA5U,,,
3645,ජානකි act කරපු films නම් ටික gammata kiyagena ගියා karumeta ඒවා 23 විතර බලලා තියනවා melo rahak නෑනේ ඒවා හොඳම dee janaki කියනවා එයා සිංහල බෞද්ධ ලුරන්ජා එක්ක කතා කරද්දී...,negative,youtube,_zy3kHioA5U,,,
3646,and palayan huttiye yanna ranjan ta puka dunna kiyala kawruth dannawa ranjan akka calls ahuwuna ubabaduwane,negative,youtube,_zy3kHioA5U,,,
3647,serama high budget thama mekige hari status thiyana ganiyek ne keheliya ekka hitiye ekane if u do right things people will respect you automatically actions speak,neutral,youtube,_zy3kHioA5U,,,
3648,oya salle rata ealyi dan gawanna wayi nada,negative,youtube,_zy3kHioA5U,,,
3649,bere wawata panapan oyita wada nambui ape salli walin sapa ganna jara ganu,negative,youtube,_zy3kHioA5U,,,
3650,කාන්තාව ජරා වැඩ කරන කෙනෙක් නම් කවුරුත් respect කරන්නේ නෑ respect ලබා ගන්නා හොඳට ජීවත් වෙන්න...,negative,youtube,_zy3kHioA5U,,,
3651,ane ban geniye tho apitada kiyanne keheliya rabukwellaaa ge gon baduwak ne ban mun maaray ne media waladi,negative,youtube,_zy3kHioA5U,,,
3652,akke malini fonseka miss veena jayakodi miss geetha kumarasinghe miss dala film 1 karannakooo api rani film 1 6 times baluwa patta lassanaiiiii,positive,youtube,_zy3kHioA5U,,,
3653,social media වල ප්රසිද්ද වුන චරිත හිටිය පලියටම films දුවන්නෙ නෑ ඇය කියපු කතාව හරි,neutral,youtube,_zy3kHioA5U,,,
3654,අම්මෝ uk ඉන්න අය කෙහෙලියගේ යාලුවෝ පොල්වත්තේ සෙට් එක එහෙම කියන ඒවා ඇත්ත නේ...,neutral,youtube,_zy3kHioA5U,,,
3655,සුදු මුහුණයි හුරතලයයි හරි අවදානම් කෙහෙලිය එක්ක ඉදලා... මේ ජානකී නම් ඇත්තටම අහිංසක හොද single mum කෙනෙක්,positive,youtube,_zy3kHioA5U,,,
3656,දේවී කුසුමාසන movie එකට වියදම් කරපු ලක්ශ 1500 profit එක්ක හොයා ගන්ඩ...,neutral,youtube,_zy3kHioA5U,,,
3657,lyca ගැන දන්න අය දන්නවා ඔය film production වලින් වෙන්නෙ මොකක්ද කියලා,neutral,youtube,_zy3kHioA5U,,,
3658,ltte ඩීල් සිංහල කොටි දෙන,negative,youtube,_zy3kHioA5U,,,
3659,lyka hora ape mobile topup karapu salli aran koti fanja aran panna oya horunta ahuwenna,negative,youtube,_zy3kHioA5U,,,
3660,ltte ඩීල් බඩ්ඩ කොටි දෙන,negative,youtube,_zy3kHioA5U,,,
